% Model:              PINN对比模型.mph
% Version:            COMSOL 6.0.0.318
% Date:               Mar 11 2026, 16:01
% Dimension:          3
% Nodes:              9008
% Expressions:        1
% Description:        
% Length unit:        null
% x,y,z,Jsolid @ t=2.592E5
-0.01406636704350528,-0.010663125315123657,-0.008888888888888889,1.0887166759334233
-0.014066367083361243,-0.010663125368835877,-0.01,0.12618244937431805
-0.013224187290785724,-0.00957773234989586,-0.008888888888888889,0.7805373792776756
-0.013224187290785724,-0.009577732349895859,-0.01,0.6719578790073111
-0.013865163675825088,-0.006599953925314635,-0.01,0.7235664804216285
-0.013865163675825088,-0.006599953925314634,-0.008888888888888889,0.776554330020619
-0.013150189729212135,-0.007662065323561878,-0.01,0.7104641867710396
-0.013150189729212133,-0.007662065323561878,-0.008888888888888889,0.7797959338699301
-0.017352335645686813,-0.007458501980771851,-0.0066666666666666645,1.0313934257698136
-0.016392570535349347,-0.006805742210080106,-0.0066666666666666645,0.8294118535475945
-0.017011998409438678,-0.005821319635595121,-0.007777777777777776,0.8389517881496759
-0.01801391896707333,-0.006516750105638555,-0.007777777777777773,1.0600634462432614
-0.014493653926756486,-0.00553957681603503,-0.009999999999999998,0.7278361834585405
-0.014493653926756486,-0.00553957681603503,-0.008888888888888887,0.7753780790469755
-0.016045947140744123,-0.0051404036922351225,-0.009999999999999998,0.7312611768042698
-0.016045947140744123,-0.0051404036922351225,-0.008888888888888887,0.7713339018044874
-0.0185948060776809,-0.005523235281000784,-0.009999999999999997,0.12380782212819906
-0.018594807560946308,-0.0055232360642469246,-0.008888888888888885,1.0675922930691577
-0.017597675009101223,-0.004830326151181639,-0.009999999999999998,0.6930356868527201
-0.017597675009101227,-0.004830326151181639,-0.008888888888888887,0.8143959219916749
-0.015353154645921779,-0.008506230994570386,-0.005555555555555554,0.8139265164505979
-0.015787036663087287,-0.0077555772296802414,-0.005555555555555554,0.8350247902848559
-0.015821649228317684,-0.009175642829199592,-0.005555555555555554,1.0288461741909587
-0.01661881309626607,-0.008345415887788254,-0.005555555555555554,1.015368466758202
-0.01432387580664744,-0.008582085040346712,-0.0066666666666666645,0.8256626539708425
-0.014968512103982748,-0.009948281285403959,-0.006666666666666663,1.050460979429027
-0.014066367043505295,-0.010663125315123647,-0.007777777777777778,1.0986559226746433
-0.013224187290785722,-0.009577732349895859,-0.0077777777777777776,0.8384757804263314
-0.0131214714262063,-0.011320454250049196,-0.009999999999999998,0.08726415182578248
-0.01312147134747674,-0.011320454129296565,-0.008888888888888887,1.0965390203007797
-0.012294124814158546,-0.010372049908738244,-0.01,0.6736471472723331
-0.012294124814158544,-0.010372049908738244,-0.008888888888888889,0.7831354488131841
-0.012290630866766527,-0.008640992440015862,-0.01,0.7184740273066816
-0.012290630866766525,-0.008640992440015862,-0.008888888888888889,0.7748632868515256
-0.012942024465383013,-0.005909311379609277,-0.01,0.730004242278929
-0.012942024465383013,-0.005909311379609277,-0.008888888888888889,0.7882439883894029
-0.01220565160127936,-0.006864541529604727,-0.01,0.7266485106940391
-0.012205651601279358,-0.006864541529604727,-0.008888888888888889,0.7916397942864695
-0.012117766199440319,-0.005258550661906018,-0.008888888888888892,0.7342679164361773
-0.012117765503436417,-0.005258550124957505,-0.009999999999999998,0.7184029312022995
-0.011375782323665188,-0.006120274650297972,-0.008888888888888889,0.73361769807824
-0.011375782293711917,-0.006120274621648851,-0.01,0.7134531194597946
-0.017352335645686803,-0.007458501980771862,-0.005555555555555554,1.0202116307959153
-0.016392570535349347,-0.006805742210080104,-0.005555555555555553,0.8230719881057494
